"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"kfl00222_0110_v1.1",6.23483699434068e-08,4.33562078879815e-07,14,3.51846644127097,24,6.23483699434068e-08,15
"kfl00168_0050_v1.1",2.75042540146138e-07,1.53896192532813e-06,15,6.04576623713948,24,2.75042540146138e-07,16
"kfl00021_0390_v1.1",2.23892942547126e-07,1.289255540226e-06,7,8.64533014694316,24,2.23892942547126e-07,8
"kfl00015_0070_v1.1",0.000105241674991343,0.000241255535560003,11,16.3404961491265,24,0.000105241674991343,12
"kfl01010_0010_v1.1",5.72292595476361e-06,1.99557666751127e-05,17,6.52473286001881,24,5.72292595476361e-06,18
"kfl00273_0120_v1.1",5.03823516357274e-07,2.5482818625151e-06,19,24.8220344288701,24,5.03823516357274e-07,20
"kfl00058_0160_v1.1",7.75701530101113e-08,5.24000507000517e-07,16,13.8702103111532,24,7.75701530101113e-08,17
"kfl00955_0030_v1.1",0.561579704809749,0.628739840352456,13,8.4485626272391,24,NA,NA
"kfl00003_0150_v1.1",5.00023404014991e-08,3.61901693013971e-07,18,5.14830637940042,24,5.00023404014991e-08,19
"kfl00094_0110_v1.1",5.00023404014991e-08,3.61901693013971e-07,9,36.3156801093885,24,5.00023404014991e-08,10
"kfl00124_0320_v1.1",0.000250825413911797,0.000517088876893221,8,4.28228294766014,24,0.000250825413911797,9
"kfl00557_0080_v1.1",4.7970975925567e-06,1.72255517483766e-05,17,3.39730083159285,24,4.7970975925567e-06,18
"kfl00536_0020_v1.1",0.00415285174261279,0.00645214357845961,8,13.5367828730732,24,0.00415285174261279,9
"kfl00019_0530_v1.1",8.1051329213735e-06,2.68862978723306e-05,3,2.8322237553562,24,8.1051329213735e-06,4
"kfl00441_0030_v1.1",1.59484932431485e-05,4.79688030745533e-05,19,3.97188816417114,24,1.59484932431485e-05,20
"kfl00022_0520_v1.1",0.000846916506506073,0.00152670342883095,3,22.1085226477636,24,0.000846916506506073,4
"kfl00224_0040_v1.1",0.0229815096748871,0.0312943019378643,8,5.09617910211968,24,0.0229815096748871,9
"kfl00050_0340_v1.1",3.19423979740113e-08,2.49456887804811e-07,11,79.3464862454743,24,3.19423979740113e-08,12
"kfl00046_0040_v1.1",5.74116877571133e-05,0.000143684128471414,18,4.0581056091484,24,5.74116877571133e-05,19
"kfl00019_0060_v1.1",0.0996690489880436,0.122896962132921,13,0.881219513556909,24,NA,NA
"kfl00045_0440_v1.1",6.14058336653434e-07,3.01970449566359e-06,17,8.6301994831104,24,6.14058336653434e-07,18
"kfl00176_0020_v1.1",0.000436120439117286,0.000841937280639807,14,3.67020390561823,24,0.000436120439117286,15
"kfl01343_0010_v1.1",6.81620408940039e-06,2.31781694613621e-05,7,53.4922687158068,24,6.81620408940039e-06,8
"kfl00558_0040_v1.1",7.46984885410435e-07,3.56154359362555e-06,14,2.25600904975503,24,7.46984885410435e-07,15
"kfl00213_0130_v1.1",4.01435224878746e-06,1.47576400658168e-05,16,5.13508412605941,24,4.01435224878746e-06,17
"kfl00045_0020_v1.1",1,1,18,1.6288012831207,24,NA,NA
"kfl00398_g16_v1.1",0.0805184579095366,0.100892815699178,19,0.288260895911597,24,NA,NA
"kfl00995_0040_v1.1",1,1,12,0.972663872415265,24,NA,NA
"kfl00914_0040_v1.1",0.00159665248007786,0.00270513356818587,22,1.26197608337542,24,0.00159665248007786,23
"kfl00946_0010_v1.1",3.06184291918419e-05,8.34909586601605e-05,13,5.44482177930674,24,3.06184291918419e-05,14
"kfl00178_0040_v1.1",0.0590633145807872,0.0751884973833543,11,2.13167175044011,24,NA,NA
"kfl00967_g5_v1.1",2.60702153235381e-05,7.29361151673371e-05,18,5.99901096356605,24,2.60702153235381e-05,19
"kfl00427_0050_v1.1",0.00016344059424198,0.000354581987292154,18,3.5802669622993,24,0.00016344059424198,19
"kfl00071_0310_v1.1",0.428431123379186,0.486168124007738,12,0.94192940775841,24,NA,NA
"kfl00762_0040_v1.1",0.0279628419363496,0.0375474329697665,15,1.322069173635,24,0.0279628419363496,16
"kfl00931_0070_v1.1",0.399639638152308,0.455640578369944,14,2.16383983573528,24,NA,NA
"kfl00164_0170_v1.1",0.017000924372884,0.0236854010500561,4,4.00208626588383,24,0.017000924372884,5
"kfl01569_0010_v1.1",0.00016344059424198,0.000354581987292154,19,28.1880132238353,24,0.00016344059424198,20
"kfl00152_0220_v1.1",0.00016344059424198,0.000354581987292154,6,6.89709416739897,24,0.00016344059424198,7
"kfl00222_0190_v1.1",6.23483699434068e-08,4.33562078879815e-07,9,7.83982570984212,24,6.23483699434068e-08,10
"kfl00053_0370_v1.1",0.000331576311891244,0.000661178628871278,16,4.44628772294372,24,0.000331576311891244,17
"kfl00138_0070_v1.1",0.017000924372884,0.0236854010500561,1,9.81689765207991,24,0.017000924372884,2
"kfl00140_0010_v1.1",0.399639638152308,0.455640578369944,5,0.589620308548573,24,NA,NA
"kfl00511_0080_v1.1",0.19088364873916,0.226721339292434,14,2.24608069071961,24,NA,NA
"kfl00171_0060_v1.1",0.00521707442043448,0.00795793590912067,8,38.800759600567,24,0.00521707442043448,9
"kfl00159_0120_v1.1",0.0539641095436385,0.0691424113141211,10,1.39011496021939,24,NA,NA
"kfl00282_0120_v1.1",1.4745167564186e-07,8.99783555106044e-07,11,1.87022541617532,24,1.4745167564186e-07,12
