"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"LOC_Os02g40510",1.60333493666827e-06,0.000363767545585727,8,1261.51385297586,24,1.6e-06,12
"LOC_Os01g73000",1.60333493666827e-06,0.000363767545585727,22,1168.14040252018,24,1.6e-06,2
"LOC_Os02g46980",1.60333493666827e-06,0.000363767545585727,0,1162.48354827068,24,1.6e-06,4
"LOC_Os01g01160",1.60333493666827e-06,0.000363767545585727,0,1156.03119889236,24,1.6e-06,4
"LOC_Os04g33060",1.60333493666827e-06,0.000363767545585727,0,1139.131346822,24,1.6e-06,4
"LOC_Os07g36190",1.60333493666827e-06,0.000363767545585727,20,1131.22942854224,24,1.6e-06,24
"LOC_Os01g52640",1.60333493666827e-06,0.000363767545585727,20,1098.70251660766,24,1.6e-06,24
"LOC_Os07g42200",1.60333493666827e-06,0.000363767545585727,2,1098.34896321706,24,1.6e-06,6
"LOC_Os02g37070",1.60333493666827e-06,0.000363767545585727,10,1016.02405621742,24,1.6e-06,14
"LOC_Os03g10340",1.60333493666827e-06,0.000363767545585727,8,998.540841052583,24,1.6e-06,12
"LOC_Os02g42310",1.60333493666827e-06,0.000363767545585727,0,940.133820926575,24,1.6e-06,4
"LOC_Os07g38440",1.60333493666827e-06,0.000363767545585727,8,848.316005389501,24,1.6e-06,12
"LOC_Os01g63620",1.60333493666827e-06,0.000363767545585727,8,821.993955459832,24,1.6e-06,12
"LOC_Os10g10180",1.60333493666827e-06,0.000363767545585727,2,530.542217924267,24,1.6e-06,6
"LOC_Os06g03560",1.60333493666827e-06,0.000363767545585727,10,773.610173957142,24,1.6e-06,14
"LOC_Os04g48880",1.60333493666827e-06,0.000363767545585727,22,766.87498186634,24,1.6e-06,2
"LOC_Os08g04180",1.60333493666827e-06,0.000363767545585727,6,738.060380532989,24,1.6e-06,10
"LOC_Os07g43330",1.60333493666827e-06,0.000363767545585727,0,735.779961163662,24,1.6e-06,4
"LOC_Os03g51010",1.60333493666827e-06,0.000363767545585727,22,721.602470200872,24,1.6e-06,2
"LOC_Os06g16290",1.60333493666827e-06,0.000363767545585727,10,643.007551471987,24,1.6e-06,14
"LOC_Os03g40100",1.60333493666827e-06,0.000363767545585727,22,641.098363162783,24,1.6e-06,2
"LOC_Os12g37970",1.60333493666827e-06,0.000363767545585727,2,639.401306887936,24,1.6e-06,6
"LOC_Os07g44190",1.60333493666827e-06,0.000363767545585727,8,625.966278045391,24,1.6e-06,12
"LOC_Os03g39760",1.60333493666827e-06,0.000363767545585727,0,611.435233692008,24,1.6e-06,4
"LOC_Os03g11550",1.60333493666827e-06,0.000363767545585727,20,595.136422385658,24,1.6e-06,24
"LOC_Os06g10650",1.60333493666827e-06,0.000363767545585727,22,539.858349766399,24,1.6e-06,2
"LOC_Os02g37250",1.60333493666827e-06,0.000363767545585727,18,535.969262469873,24,1.6e-06,22
"LOC_Os04g41470",1.60333493666827e-06,0.000363767545585727,20,524.726264649007,24,1.6e-06,24
"LOC_Os07g10660",1.60333493666827e-06,0.000363767545585727,12,509.222948471492,24,1.6e-06,16
"LOC_Os10g07229",1.60333493666827e-06,0.000363767545585727,8,492.075609027719,24,1.6e-06,12
"LOC_Os04g53180",1.60333493666827e-06,0.000363767545585727,2,480.655834511556,24,1.6e-06,6
"LOC_Os02g31874",1.60333493666827e-06,0.000363767545585727,22,438.335493657541,24,1.6e-06,2
"LOC_Os03g25920",1.60333493666827e-06,0.000363767545585727,10,434.870670429727,24,1.6e-06,14
"LOC_Os02g42220",1.60333493666827e-06,0.000363767545585727,8,396.050508142585,24,1.6e-06,12
"LOC_Os03g31230",1.60333493666827e-06,0.000363767545585727,2,385.549972441965,24,1.6e-06,6
"LOC_Os02g03740",1.60333493666827e-06,0.000363767545585727,22,370.842151393285,24,1.6e-06,2
"LOC_Os04g28250",1.60333493666827e-06,0.000363767545585727,6,330.430998848474,24,1.6e-06,10
"LOC_Os01g03110",1.60333493666827e-06,0.000363767545585727,12,329.882991093054,24,1.6e-06,16
"LOC_Os10g41749",1.60333493666827e-06,0.000363767545585727,22,329.264272659516,24,1.6e-06,2
"LOC_Os01g51540",1.60333493666827e-06,0.000363767545585727,22,320.549181581392,24,1.6e-06,2
"LOC_Os12g38750",1.60333493666827e-06,0.000363767545585727,8,320.513826242332,24,1.6e-06,12
"LOC_Os05g49590",1.60333493666827e-06,0.000363767545585727,20,314.238253559302,24,1.6e-06,24
"LOC_Os12g43720",1.60333493666827e-06,0.000363767545585727,22,291.398704526976,24,1.6e-06,2
"LOC_Os07g41090",1.60333493666827e-06,0.000363767545585727,2,286.749477440675,24,1.6e-06,6
"LOC_Os05g41130",1.60333493666827e-06,0.000363767545585727,10,268.665221511829,24,1.6e-06,14
"LOC_Os06g22070",1.60333493666827e-06,0.000363767545585727,10,241.194123062731,24,1.6e-06,14
"LOC_Os01g59020",1.60333493666827e-06,0.000363767545585727,0,226.769144726526,24,1.6e-06,4
"LOC_Os03g20090",1.60333493666827e-06,0.000363767545585727,6,217.541401232041,24,1.6e-06,10
"LOC_Os02g54140",1.60333493666827e-06,0.000363767545585727,22,202.267894758412,24,1.6e-06,2
"LOC_Os03g10930",1.60333493666827e-06,0.000363767545585727,10,184.572547559219,24,1.6e-06,14
"LOC_Os10g02410",1.60333493666827e-06,0.000363767545585727,20,180.665782593163,24,1.6e-06,24
"LOC_Os11g07440",1.60333493666827e-06,0.000363767545585727,8,168.256058583339,24,1.6e-06,12
"UniRef90_Q0DEV3",1.60333493666827e-06,0.000363767545585727,2,167.071654724852,24,1.6e-06,6
"LOC_Os03g46300",1.60333493666827e-06,0.000363767545585727,22,129.206086592312,24,1.6e-06,2
"LOC_Os06g45670",1.60333493666827e-06,0.000363767545585727,14,121.816820728912,24,1.6e-06,18
"LOC_Os12g09540",1.60333493666827e-06,0.000363767545585727,12,41.9667874634216,24,1.6e-06,16
"LOC_Os06g28630",1.60333493666827e-06,0.000363767545585727,2,41.1005816564681,24,1.6e-06,6
"LOC_Os01g07840",1.60333493666827e-06,0.000363767545585727,20,23.7234325088087,24,1.6e-06,24
"LOC_Os07g34570",9.62000962000962e-06,0.00096809104873621,8,10742.4015751251,24,9.62e-06,12
"LOC_Os11g47970",9.62000962000962e-06,0.00096809104873621,0,7803.71882552239,24,9.62e-06,4
"LOC_Os08g39370",9.62000962000962e-06,0.00096809104873621,4,7244.69788198583,24,9.62e-06,8
"LOC_Os03g38730",9.62000962000962e-06,0.00096809104873621,22,6116.79185531517,24,9.62e-06,2
"LOC_Os03g64020",9.62000962000962e-06,0.00096809104873621,4,6115.04176603173,24,9.62e-06,8
"LOC_Os02g49870",9.62000962000962e-06,0.00096809104873621,0,4316.00301566739,24,9.62e-06,4
"LOC_Os10g41780",9.62000962000962e-06,0.00096809104873621,0,4202.15882389636,24,9.62e-06,4
"LOC_Os05g05600",9.62000962000962e-06,0.00096809104873621,0,4136.69841362801,24,9.62e-06,4
"LOC_Os09g04790",9.62000962000962e-06,0.00096809104873621,2,4066.67716462101,24,9.62e-06,6
"LOC_Os02g39710",9.62000962000962e-06,0.00096809104873621,22,4045.37557283777,24,9.62e-06,2
"LOC_Os04g49350",9.62000962000962e-06,0.00096809104873621,0,3448.96635824597,24,9.62e-06,4
"LOC_Os03g59110",9.62000962000962e-06,0.00096809104873621,0,3358.33294656739,24,9.62e-06,4
"LOC_Os04g58200",9.62000962000962e-06,0.00096809104873621,0,3326.58385209211,24,9.62e-06,4
"LOC_Os03g50310",9.62000962000962e-06,0.00096809104873621,2,3312.84830286756,24,9.62e-06,6
"LOC_Os01g45750",9.62000962000962e-06,0.00096809104873621,0,3124.56344470712,24,9.62e-06,4
"UR1_Os16327",9.62000962000962e-06,0.00096809104873621,8,2691.56660724753,24,9.62e-06,12
"LOC_Os07g05365",9.62000962000962e-06,0.00096809104873621,2,2660.68371857921,24,9.62e-06,6
"LOC_Os12g31800",9.62000962000962e-06,0.00096809104873621,8,2606.46630613173,24,9.62e-06,12
"LOC_Os06g23290",9.62000962000962e-06,0.00096809104873621,8,2094.45028587455,24,9.62e-06,12
"LOC_Os07g46330",9.62000962000962e-06,0.00096809104873621,22,2041.31121126838,24,9.62e-06,2
"LOC_Os09g25460",9.62000962000962e-06,0.00096809104873621,10,1956.67052956035,24,9.62e-06,14
"LOC_Os07g39680",9.62000962000962e-06,0.00096809104873621,8,1925.87602923968,24,9.62e-06,12
"LOC_Os12g12560",9.62000962000962e-06,0.00096809104873621,0,1867.45133144414,24,9.62e-06,4
"LOC_Os04g59610",9.62000962000962e-06,0.00096809104873621,0,1860.61007333616,24,9.62e-06,4
"LOC_Os09g02530",9.62000962000962e-06,0.00096809104873621,16,1856.34975497951,24,9.62e-06,20
"LOC_Os08g03520",9.62000962000962e-06,0.00096809104873621,8,1757.16035124857,24,9.62e-06,12
"LOC_Os01g60830",9.62000962000962e-06,0.00096809104873621,2,1640.94735176056,24,9.62e-06,6
"LOC_Os05g01820",9.62000962000962e-06,0.00096809104873621,0,1619.52201629061,24,9.62e-06,4
"LOC_Os02g22100",9.62000962000962e-06,0.00096809104873621,0,1462.79179824061,24,9.62e-06,4
"LOC_Os01g37690",9.62000962000962e-06,0.00096809104873621,2,1300.54614729736,24,9.62e-06,6
"LOC_Os04g37619",9.62000962000962e-06,0.00096809104873621,4,1223.71899552144,24,9.62e-06,8
"LOC_Os07g42960",9.62000962000962e-06,0.00096809104873621,6,1209.43543854147,24,9.62e-06,10
"LOC_Os07g26660",9.62000962000962e-06,0.00096809104873621,22,1176.11303147805,24,9.62e-06,2
"LOC_Os05g06890",9.62000962000962e-06,0.00096809104873621,22,1133.13861685144,24,9.62e-06,2
"LOC_Os03g22340",9.62000962000962e-06,0.00096809104873621,10,1115.00132791401,24,9.62e-06,14
"LOC_Os12g16520",9.62000962000962e-06,0.00096809104873621,8,108.27572586919,24,9.62e-06,12
"LOC_Os04g54230",9.62000962000962e-06,0.00096809104873621,20,1071.14302981091,24,9.62e-06,24
"LOC_Os03g45194",9.62000962000962e-06,0.00096809104873621,0,1060.18287470252,24,9.62e-06,4
"LOC_Os11g37080",9.62000962000962e-06,0.00096809104873621,10,1059.61718927757,24,9.62e-06,14
"LOC_Os10g25780",9.62000962000962e-06,0.00096809104873621,16,1058.94543783544,24,9.62e-06,20
"LOC_Os01g56450",9.62000962000962e-06,0.00096809104873621,4,1024.63308127837,24,9.62e-06,8
"LOC_Os09g09930",9.62000962000962e-06,0.00096809104873621,4,1023.28957839411,24,9.62e-06,8
"LOC_Os03g56310",9.62000962000962e-06,0.00096809104873621,2,1004.63963704032,24,9.62e-06,6
"LOC_Os05g43460",9.62000962000962e-06,0.00096809104873621,22,981.146014235394,24,9.62e-06,2
"LOC_Os01g59990",9.62000962000962e-06,0.00096809104873621,10,968.630224208392,24,9.62e-06,14
"LOC_Os09g07660",9.62000962000962e-06,0.00096809104873621,2,955.796236129856,24,9.62e-06,6
"LOC_Os03g06680",9.62000962000962e-06,0.00096809104873621,8,926.875568779326,24,9.62e-06,12
"LOC_Os04g57880",9.62000962000962e-06,0.00096809104873621,10,925.425999877894,24,9.62e-06,14
"LOC_Os10g41100",9.62000962000962e-06,0.00096809104873621,2,743.575813426244,24,9.62e-06,6
"LOC_Os02g04650",9.62000962000962e-06,0.00096809104873621,18,886.075507504863,24,9.62e-06,22
"LOC_Os06g39140",9.62000962000962e-06,0.00096809104873621,20,859.028673124478,24,9.62e-06,24
