"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"Popu|evm.model.contig_2036.16",0.00140974185384053,0.0021781012510365,8,3.85735178203647,24,0.00140974185384053,9
"Popu|evm.model.contig_458.9",0.0100886248589965,0.0135746758639617,9,3.72332561368185,24,0.0100886248589965,10
"Popu|evm.model.contig_2059.34",4.91680755137136e-05,0.000100014454489969,9,9.30109410627318,24,4.91680755137136e-05,10
"Popu|evm.model.contig_2150.13",1,1,22,1.84129159787609,24,NA,NA
"Popu|evm.model.contig_2492.4",6.23483699434068e-08,2.72160952900004e-07,20,27.3118598652005,24,6.23483699434068e-08,21
"Popu|evm.model.contig_2024.8",2.02165598749897e-08,1.04795247547869e-07,7,5.65595009397159,24,2.02165598749897e-08,8
"Popu|evm.model.contig_532.5",0.0253620797345938,0.0321927944879784,18,2.25510940486839,24,0.0253620797345938,19
"Popu|evm.model.contig_2255.10",1.81883986025281e-07,6.92829861540428e-07,15,75.9351245859916,24,1.81883986025281e-07,16
"Popu|evm.model.contig_2157.4",1.1405295408205e-05,2.68291232628682e-05,18,4.48589792149535,24,1.1405295408205e-05,19
"Popu|evm.model.contig_3512.3",4.91680755137136e-05,0.000100014454489969,8,12.802949767797,24,4.91680755137136e-05,9
"Popu|evm.model.contig_2318.1",1,1,9,268.904981834471,24,NA,NA
"Popu|evm.model.contig_4407.4",0.17650545104379,0.201960795569235,7,2.88742287667491,24,NA,NA
"Popu|evm.model.contig_3583.6",0.0208046114889557,0.0267711291472566,16,9.26606860247525,24,0.0208046114889557,17
"Popu|evm.model.contig_3387.8",4.83298004067588e-09,3.09072531218104e-08,6,77.2947225782309,24,4.83298004067588e-09,7
"Popu|evm.model.contig_2390.1",0.0539641095436385,0.0655802509484248,19,0.160797319655465,24,NA,NA
"Popu|evm.model.contig_2271.7",0.00180629172967614,0.00274284955931381,16,33.7373829310037,24,0.00180629172967614,17
"Popu|evm.model.contig_2112.14",5.44861278586822e-12,1.3163390349042e-10,19,95.5889553276935,24,5.44861278586822e-12,20
"Popu|evm.model.contig_522.14",7.75701530101113e-08,3.29837146388132e-07,0,25.9593696300691,24,7.75701530101113e-08,1
"Popu|evm.model.contig_2017.12",4.20480229557618e-05,8.68711722339762e-05,17,10.4262922463121,24,4.20480229557618e-05,18
"Popu|evm.model.contig_4487.9",0.000499239948143525,0.000835528475725954,16,38.9265551591258,24,0.000499239948143525,17
