"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"Pp1s155_9V6.1",3.77338230319034e-09,1.30456450307386e-07,8,46.8493734700309,24,3.77338230319034e-09,9
"Pp1s14_36V6.1",0.00906164990753791,0.0209535943641185,19,3.34002570451509,24,0.00906164990753791,20
"Pp1s77_136V6.1",0.0915442827747501,0.155097545457562,17,3.3755507067755,24,NA,NA
"Pp1s212_26V6.1",0.0138388712938145,0.0301039833092691,14,3.19353749862322,24,0.0138388712938145,15
"Pp1s84_139V6.1",0.930919228067546,1,5,4.28474002245595,24,NA,NA
"Pp1s69_215V6.1",0.00292579567385745,0.00795628743383459,5,13.4287166169814,24,0.00292579567385745,6
"Pp1s327_18V6.1",1,1,16,0.087867627673915,24,NA,NA
"Pp1s86_186V6.1",0.525439924327387,0.713294963033163,17,0.475271120913405,24,NA,NA
"Pp1s20_106V6.1",0.222703118376255,0.33670215307296,7,0.76144159439613,24,NA,NA
"Pp1s134_62V6.1",1,1,10,0.772614343279605,24,NA,NA
"Pp1s98_124V6.1",0.0877767919688419,0.150143218093529,1,0.177572359070439,24,NA,NA
"Pp1s54_18V6.1",0.414035380765747,0.580845695695401,12,0.290886585622682,24,NA,NA
"Pp1s144_25V6.1",0.0012432870072062,0.00386611413127167,9,3.3105966910285,24,0.0012432870072062,10
"Pp1s78_164V6.1",0.0138388712938145,0.0301039833092691,20,1.21244590323597,24,0.0138388712938145,21
"Pp1s136_123V6.1",2.79694772879853e-06,2.61186998135967e-05,21,6.14449481231005,24,2.79694772879853e-06,22
"Pp1s36_237V6.1",0.640044765419912,0.84828462613745,15,0.829237401055708,24,NA,NA
"Pp1s143_27V6.1",1,1,16,1.47060731213757,24,NA,NA
"Pp1s170_89V6.1",9.0633950379338e-05,0.000440210271380981,16,11.8276420867665,24,9.0633950379338e-05,17
"Pp1s135_80V6.1",0.00259776754709449,0.00719521667244242,17,2.46337198474761,24,0.00259776754709449,18
"Pp1s85_150V6.1",0.000141324217707872,0.000635958979685426,16,4.80361758700755,24,0.000141324217707872,17
"Pp1s112_183V6.1",1,1,10,0.131373127753236,24,NA,NA
"Pp1s16_48V6.1",4.7970975925567e-06,4.06886808902606e-05,14,1.77816539305439,24,4.7970975925567e-06,15
"Pp1s126_91V6.1",1.26731419882749e-08,3.3428932311294e-07,14,1.34303480413726,24,1.26731419882749e-08,15
"Pp1s29_76V6.1",0.525439924327387,0.713294963033163,23,0.543809140968419,24,NA,NA
"Pp1s302_11V6.1",0.000380510034381709,0.00145568082266779,15,8.08059457146202,24,0.000380510034381709,16
"Pp1s62_86V6.1",0.000141324217707872,0.000635958979685426,17,2.78136834467883,24,0.000141324217707872,18
"Pp1s2_196V6.1",1,1,22,1.51311216844027,24,NA,NA
"Pp1s119_32V6.1",1.88156846482344e-05,0.000122865500670592,17,8.5297381816634,24,1.88156846482344e-05,18
"Pp1s343_11V6.1",1,1,6,0.516059194783384,24,NA,NA
"Pp1s23_134V6.1",1,1,20,0.147654320256696,24,NA,NA
"Pp1s197_75V6.1",0.17650545104379,0.274669735397059,20,0.863839770388022,24,NA,NA
"Pp1s149_137V6.1",0.00259776754709449,0.00719521667244242,11,13.4233703841343,24,0.00259776754709449,12
"Pp1s10_253V6.1",0.00583823531687028,0.0143428464735254,16,2.07532653701542,24,0.00583823531687028,17
"Pp1s77_184V6.1",0.000105241674991343,0.000497366429521131,14,2.55914695580129,24,0.000105241674991343,15
